Tipo,Categoria,Subcategoria,Codigo,Medida,MovimientoStock,PedidosFinalizados,StockFisicoCalculado,StockFisico,StockFisicoDiferencia,StockReservadoCalculado,StockReservado,StockReservadodiferencia,PedidosCancelados
Plata,Anillos,Micropave,1230,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1237,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1237,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1237,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1237,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1237,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1242,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1242,Talle 6 = 12/13,0,0,0,0,0,0,0,0,1
Plata,Anillos,Micropave,1242,Talle 7 = 14/15,4,2,2,2,0,0,0,0,1
Plata,Anillos,Micropave,1242,Talle 8 = 16/17,10,1,9,9,0,0,0,0,0
Plata,Anillos,Micropave,1242,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1243,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1243,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1243,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1243,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1243,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1245,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1245,Talle 6 = 12/13,6,0,6,6,0,0,0,0,0
Plata,Anillos,Micropave,1245,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1245,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1245,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1246,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1246,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1246,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1246,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1246,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1247,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1247,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1247,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1247,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1247,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1255,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1255,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1255,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1255,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1255,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1256,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1256,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1256,Talle 7 = 14/15,6,1,5,5,0,0,0,0,0
Plata,Anillos,Micropave,1256,Talle 8 = 16/17,2,1,1,1,0,0,0,0,1
Plata,Anillos,Micropave,1256,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1259,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1259,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1259,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1259,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1259,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1262,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1262,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1262,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1262,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1262,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1263,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1263,Talle 6 = 12/13,49,0,49,49,0,0,0,0,0
Plata,Anillos,Micropave,1263,Talle 7 = 14/15,3,0,3,3,0,0,0,0,0
Plata,Anillos,Micropave,1263,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1263,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1268,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1268,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1268,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1268,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1268,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1281,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1281,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1281,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1281,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1281,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1282,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1282,Talle 6 = 12/13,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1282,Talle 7 = 14/15,6,0,6,6,0,0,0,0,0
Plata,Anillos,Micropave,1282,Talle 8 = 16/17,5,0,5,5,0,0,0,0,0
Plata,Anillos,Micropave,1282,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1283,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1283,Talle 6 = 12/13,7,0,7,7,0,0,0,0,0
Plata,Anillos,Micropave,1283,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1283,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1283,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1284,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1284,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1284,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1284,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1284,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1290,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1290,Talle 6 = 12/13,14,2,12,12,0,0,0,0,0
Plata,Anillos,Micropave,1290,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1290,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1290,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1292,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1292,Talle 6 = 12/13,5,0,5,5,0,0,0,0,0
Plata,Anillos,Micropave,1292,Talle 7 = 14/15,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1292,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1292,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1293,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1293,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1293,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1293,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1293,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1294,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1294,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1294,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1294,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1294,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1301,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1301,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1301,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1301,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1301,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1302,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1302,Talle 6 = 12/13,25,0,25,25,0,0,0,0,0
Plata,Anillos,Micropave,1302,Talle 7 = 14/15,24,0,24,24,0,0,0,0,0
Plata,Anillos,Micropave,1302,Talle 8 = 16/17,15,0,15,15,0,0,0,0,3
Plata,Anillos,Micropave,1302,Talle 9 = 18/20,0,1,-1,-1,0,0,0,0,0
Plata,Anillos,Micropave,1303,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1303,Talle 6 = 12/13,25,0,25,25,0,0,0,0,0
Plata,Anillos,Micropave,1303,Talle 7 = 14/15,14,0,14,14,0,0,0,0,0
Plata,Anillos,Micropave,1303,Talle 8 = 16/17,15,0,15,15,0,0,0,0,0
Plata,Anillos,Micropave,1303,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1304,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1304,Talle 6 = 12/13,20,0,20,20,0,0,0,0,0
Plata,Anillos,Micropave,1304,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1304,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1304,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1310,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1310,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1310,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1310,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1310,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1311,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1311,Talle 6 = 12/13,2,0,2,2,0,0,0,0,0
Plata,Anillos,Micropave,1311,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1311,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1311,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1312,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1312,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1312,Talle 7 = 14/15,7,0,7,7,0,0,0,0,0
Plata,Anillos,Micropave,1312,Talle 8 = 16/17,5,0,5,5,0,0,0,0,0
Plata,Anillos,Micropave,1312,Talle 9 = 18/20,12,0,12,12,0,0,0,0,0
Plata,Anillos,Micropave,1313,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1313,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1313,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1313,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1313,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1323,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1323,Talle 6 = 12/13,10,2,8,8,0,0,0,0,0
Plata,Anillos,Micropave,1323,Talle 7 = 14/15,18,2,16,16,0,0,0,0,0
Plata,Anillos,Micropave,1323,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1323,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1324,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1324,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1324,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1324,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1324,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1329,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1329,Talle 6 = 12/13,1,1,0,-1,1,0,0,0,0
Plata,Anillos,Micropave,1329,Talle 7 = 14/15,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1329,Talle 8 = 16/17,2,0,2,2,0,0,0,0,0
Plata,Anillos,Micropave,1329,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1330,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1330,Talle 6 = 12/13,19,0,19,19,0,0,0,0,0
Plata,Anillos,Micropave,1330,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1330,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1330,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1331,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1331,Talle 6 = 12/13,5,1,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1331,Talle 7 = 14/15,14,2,12,12,0,0,0,0,0
Plata,Anillos,Micropave,1331,Talle 8 = 16/17,4,1,3,3,0,0,0,0,0
Plata,Anillos,Micropave,1331,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1335,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1335,Talle 6 = 12/13,18,2,16,16,0,0,0,0,0
Plata,Anillos,Micropave,1335,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1335,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1335,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1340,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1340,Talle 6 = 12/13,42,0,42,42,0,0,0,0,0
Plata,Anillos,Micropave,1340,Talle 7 = 14/15,1,1,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1340,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1340,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1341,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1341,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1341,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1341,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1341,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1342,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1342,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1342,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1342,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1342,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1343,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1343,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1343,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1343,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1343,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1351,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1351,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1351,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1351,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1351,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1352,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1352,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1352,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1352,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1352,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1353,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1353,Talle 6 = 12/13,20,0,20,20,0,0,0,0,0
Plata,Anillos,Micropave,1353,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1353,Talle 8 = 16/17,7,0,7,7,0,0,0,0,0
Plata,Anillos,Micropave,1353,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1356,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1356,Talle 6 = 12/13,7,1,6,6,0,0,0,0,0
Plata,Anillos,Micropave,1356,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1356,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1356,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1360,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1360,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1360,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1360,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1360,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1361,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1361,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1361,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1361,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1361,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1362,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1362,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1362,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1362,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1362,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1363,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1363,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1363,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1363,Talle 8 = 16/17,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1363,Talle 9 = 18/20,1,0,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1368,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1368,Talle 6 = 12/13,4,4,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1368,Talle 7 = 14/15,1,0,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1368,Talle 8 = 16/17,1,0,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1368,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1369,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1369,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1369,Talle 7 = 14/15,3,2,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1369,Talle 8 = 16/17,7,1,6,6,0,0,0,0,0
Plata,Anillos,Micropave,1369,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1370,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1370,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1370,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1370,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1370,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1373,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1373,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1373,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1373,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1373,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1379,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1379,Talle 6 = 12/13,20,0,20,20,0,0,0,0,0
Plata,Anillos,Micropave,1379,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1379,Talle 8 = 16/17,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1379,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1380,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1380,Talle 6 = 12/13,2,2,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1380,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1380,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1380,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1381,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1381,Talle 6 = 12/13,2,2,0,2,-2,0,0,0,0
Plata,Anillos,Micropave,1381,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1381,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1381,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1382,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1382,Talle 6 = 12/13,52,0,52,52,0,0,0,0,0
Plata,Anillos,Micropave,1382,Talle 7 = 14/15,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1382,Talle 8 = 16/17,4,0,4,4,0,0,0,0,0
Plata,Anillos,Micropave,1382,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1387,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1387,Talle 6 = 12/13,14,3,11,11,0,0,0,0,0
Plata,Anillos,Micropave,1387,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1387,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1387,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1388,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1388,Talle 6 = 12/13,31,2,29,29,0,0,0,0,0
Plata,Anillos,Micropave,1388,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1388,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1388,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1389,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1389,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1389,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1389,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1389,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1390,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1390,Talle 6 = 12/13,11,0,11,11,0,0,0,0,0
Plata,Anillos,Micropave,1390,Talle 7 = 14/15,2,1,1,1,0,0,0,0,0
Plata,Anillos,Micropave,1390,Talle 8 = 16/17,5,0,5,5,0,0,0,0,0
Plata,Anillos,Micropave,1390,Talle 9 = 18/20,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1396,Talle 10 = 21/22,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1396,Talle 6 = 12/13,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1396,Talle 7 = 14/15,0,0,0,0,0,0,0,0,0
Plata,Anillos,Micropave,1396,Talle 8 = 16/17,0,0,0,0,0,0,0,0,0
